user_id,session_id,typing_speed_deviation,pasted_char_ratio,first_action_deviation,amount_deviation,label
app_0308,app_s008982,-0.2768,0.5466,0.0,-0.0952,0
app_0093,app_s008983,-0.1469,0.8507,0.0,-0.1975,0
app_0256,app_s008984,0.395,0.1631,0.0,-0.3233,0
app_0307,app_s008985,-0.1614,0.0253,0.0,-0.4176,0
app_0361,app_s008986,-0.7185,0.1182,0.0,-0.2255,0
app_0375,app_s008987,0.5433,0.4923,0.0,-0.3512,0
app_0114,app_s008988,1.6545,0.0429,0.0,-0.4749,0
app_0444,app_s008989,0.145,0.0981,0.0,-0.4579,0
app_0264,app_s008990,0.3288,0.0432,0.0,1.3767,0
app_0331,app_s008991,0.1056,0.0804,0.0,-0.3722,0
app_0101,app_s008992,-0.4884,0.7898,0.0,-0.4065,0
app_0193,app_s008993,-3.4431,0.075,0.0,0.1844,0
app_0047,app_s008994,23.3536,0.4962,1.0,2.9305,1
app_0047,app_s008995,0.6115,0.2078,0.0,-0.3504,0
app_0161,app_s008996,1.2066,0.0163,0.0,-0.2812,0
app_0098,app_s008997,-0.2771,0.0233,0.0,-0.4222,0
app_0346,app_s008998,0.5099,0.0381,0.0,-0.4692,0
app_0315,app_s008999,0.8386,0.0149,0.0,0.2043,0
app_0236,app_s009000,-1.8564,0.1333,0.0,0.1336,0
app_0323,app_s009001,0.4406,0.0016,0.0,2.1727,0
app_0221,app_s009002,-0.4515,0.799,0.0,-0.0164,0
app_0196,app_s009003,0.1793,0.5521,0.0,-0.4217,0
app_0301,app_s009004,-0.7178,0.1418,0.0,0.2765,0
app_0062,app_s009005,-12.1813,0.0397,1.0,1.7144,1
app_0430,app_s009006,-1.4071,0.1262,0.0,-0.3796,0
app_0015,app_s009007,0.6274,0.613,0.0,-0.1563,0
app_0154,app_s009008,-0.0034,0.0369,0.0,-0.3539,0
app_0057,app_s009009,-1.9204,0.0581,0.0,0.1447,0
app_0029,app_s009010,0.2109,0.0596,0.0,-0.4705,0
app_0334,app_s009011,-0.0518,0.3112,0.0,1.2352,0
app_0170,app_s009012,-0.7348,0.0285,0.0,-0.1747,0
app_0133,app_s009013,1.6359,0.0227,0.0,-0.1012,0
app_0170,app_s009014,-0.5057,0.0913,0.0,-0.3668,0
app_0099,app_s009015,-0.1471,0.0244,0.0,-0.2061,0
app_0326,app_s009016,1.038,0.1052,0.0,-0.1909,0
app_0110,app_s009017,-1.6889,0.4658,0.0,-0.4137,0
app_0277,app_s009018,0.5388,0.144,0.0,-0.2044,0
app_0039,app_s009019,-0.043,0.0484,0.0,-0.2927,0
app_0067,app_s009020,-0.1062,0.2973,0.0,-0.4252,0
app_0030,app_s009021,-1.2023,0.7488,0.0,0.6238,0
app_0289,app_s009022,0.8404,0.636,0.0,-0.3812,0
app_0210,app_s009023,1.8686,0.006,0.0,-0.3941,0
app_0426,app_s009024,0.2796,0.1916,0.0,0.6738,0
app_0104,app_s009025,-1.5168,0.0273,1.0,0.0978,0
app_0173,app_s009026,-0.7242,0.028,0.0,0.6868,0
app_0215,app_s009027,-0.6082,0.4656,0.0,-0.4543,0
app_0326,app_s009028,-1.7552,0.115,0.0,-0.3625,0
app_0126,app_s009029,2.2713,0.0616,1.0,-0.244,0
app_0104,app_s009030,-0.0971,0.5304,0.0,-0.3735,0
app_0268,app_s009031,0.393,0.034,0.0,-0.316,0
app_0371,app_s009032,0.1855,0.0496,0.0,-0.3548,0
app_0420,app_s009033,0.953,0.0556,1.0,-0.4331,0
app_0324,app_s009034,0.8604,0.165,0.0,0.0519,0
app_0389,app_s009035,0.2117,0.6452,0.0,-0.4189,0
app_0148,app_s009036,0.5279,0.2502,0.0,0.6178,0
app_0262,app_s009037,0.8959,0.1002,1.0,-0.4446,0
app_0215,app_s009038,1.4953,0.0417,0.0,-0.3574,0
app_0034,app_s009039,-0.5267,0.1088,0.0,-0.4812,0
app_0443,app_s009040,0.4109,0.0807,0.0,-0.0347,0
app_0411,app_s009041,-0.9426,0.0583,0.0,0.0648,0
app_0331,app_s009042,-0.6126,0.5338,0.0,-0.1608,0
app_0288,app_s009043,0.3762,0.6215,0.0,-0.0338,0
app_0406,app_s009044,-0.9136,0.5009,0.0,0.747,0
app_0431,app_s009045,-0.748,0.0387,0.0,-0.3826,0
app_0415,app_s009046,-0.3282,0.024,0.0,-0.3815,0
app_0404,app_s009047,1.5014,0.0078,0.0,-0.4009,0
app_0213,app_s009048,-0.7702,0.0034,0.0,-0.4191,0
app_0223,app_s009049,0.1833,0.0071,0.0,-0.319,0
app_0448,app_s009050,-0.5035,0.0025,0.0,-0.1351,0
app_0139,app_s009051,-0.6635,0.0563,0.0,-0.4255,0
app_0148,app_s009052,-0.2195,0.1677,0.0,-0.435,0
app_0125,app_s009053,0.705,0.5839,0.0,-0.3395,0
app_0430,app_s009054,-2.5185,0.8795,0.0,-0.3071,0
app_0019,app_s009055,-0.3456,0.1839,0.0,-0.3022,0
app_0164,app_s009056,1.5712,0.0067,0.0,-0.3168,0
app_0431,app_s009057,-0.4272,0.0863,1.0,-0.1848,0
app_0063,app_s009058,1.2076,0.0005,0.0,0.177,0
app_0401,app_s009059,1.599,0.012,0.0,-0.4315,0
app_0148,app_s009060,-0.8061,0.5716,0.0,-0.0756,0
app_0356,app_s009061,-1.6195,0.0124,0.0,-0.0691,0
app_0375,app_s009062,-0.1428,0.0388,0.0,-0.3487,0
app_0059,app_s009063,-0.6384,0.0647,0.0,-0.2767,0
app_0069,app_s009064,-0.6804,0.0431,0.0,0.8633,0
app_0044,app_s009065,-0.3479,0.1335,0.0,-0.4307,0
app_0356,app_s009066,0.935,0.0212,0.0,-0.2935,0
app_0116,app_s009067,0.5749,0.6515,0.0,-0.3546,0
app_0021,app_s009068,-1.0276,0.1715,0.0,-0.3619,0
app_0023,app_s009069,0.2667,0.6304,0.0,-0.1825,0
app_0347,app_s009070,0.9077,0.0615,0.0,0.2995,0
app_0041,app_s009071,0.7197,0.1465,0.0,-0.4266,0
app_0148,app_s009072,-1.6723,0.0571,0.0,-0.1919,0
app_0207,app_s009073,0.0702,0.0823,0.0,1.2104,0
app_0180,app_s009074,-0.9078,0.1244,0.0,0.6755,0
app_0209,app_s009075,1.216,0.046,1.0,-0.3346,0
app_0138,app_s009076,1.2541,0.0223,1.0,0.0316,0
app_0400,app_s009077,-0.5845,0.5054,0.0,-0.3543,0
app_0329,app_s009078,-15.4231,0.6753,1.0,13.594,1
app_0126,app_s009079,-1.2558,0.0128,0.0,-0.4374,0
app_0389,app_s009080,-0.3329,0.042,0.0,0.4439,0
app_0279,app_s009081,-1.1371,0.5872,0.0,-0.2833,0
app_0178,app_s009082,-0.961,0.3582,0.0,-0.3785,0
app_0359,app_s009083,0.8616,0.3045,1.0,-0.4766,0
app_0044,app_s009084,-0.9242,0.3702,0.0,-0.2677,0
app_0019,app_s009085,-1.3168,0.0458,0.0,-0.4199,0
app_0254,app_s009086,-9.7011,0.6824,0.0,3.9061,1
app_0214,app_s009087,26.3344,0.0068,1.0,4.2293,1
app_0405,app_s009088,-0.0436,0.0007,0.0,-0.4677,0
app_0401,app_s009089,-0.3149,0.1095,0.0,-0.4435,0
app_0021,app_s009090,1.1612,0.1698,0.0,0.0084,0
app_0327,app_s009091,0.245,0.6757,0.0,-0.4155,0
app_0351,app_s009092,-1.9482,0.0112,0.0,-0.3804,0
app_0258,app_s009093,-0.5102,0.031,0.0,-0.4159,0
app_0233,app_s009094,-0.7499,0.0281,0.0,-0.3607,0
app_0121,app_s009095,-0.4944,0.3111,0.0,-0.2656,0
app_0109,app_s009096,0.5497,0.0743,0.0,-0.438,0
app_0322,app_s009097,0.1728,0.7991,0.0,-0.2735,0
app_0045,app_s009098,1.6655,0.2752,0.0,-0.2148,0
app_0444,app_s009099,-0.6509,0.0367,0.0,-0.405,0
app_0209,app_s009100,-0.9723,0.0452,0.0,-0.4492,0
app_0446,app_s009101,1.8016,0.0137,1.0,-0.2446,0
app_0128,app_s009102,-2.0202,0.0884,0.0,0.108,0
app_0136,app_s009103,-0.7096,0.7973,0.0,8.0661,0
app_0080,app_s009104,-1.7579,0.6844,0.0,-0.3485,0
app_0388,app_s009105,-1.0063,0.0129,1.0,-0.4532,0
app_0085,app_s009106,-0.2181,0.6655,0.0,-0.3895,0
app_0247,app_s009107,0.7504,0.4794,0.0,-0.4172,0
app_0372,app_s009108,0.6839,0.7173,0.0,-0.2229,0
app_0159,app_s009109,-0.2595,0.5966,0.0,-0.3798,0
app_0411,app_s009110,-0.2213,0.1764,1.0,-0.447,0
app_0384,app_s009111,17.3291,0.9254,1.0,2.6287,1
app_0070,app_s009112,-1.7124,0.0402,0.0,0.2666,0
app_0214,app_s009113,0.3306,0.2205,0.0,-0.3298,0
app_0040,app_s009114,-7.5572,0.0014,1.0,2.8755,1
app_0076,app_s009115,-0.0695,0.246,0.0,-0.3673,0
app_0428,app_s009116,0.3408,0.0664,0.0,0.6949,0
app_0059,app_s009117,-0.7006,0.1543,0.0,-0.1786,0
app_0156,app_s009118,-0.4881,0.0318,0.0,-0.038,0
app_0355,app_s009119,0.4464,0.5247,0.0,0.2038,0
app_0335,app_s009120,1.826,0.2256,1.0,-0.3244,0
app_0159,app_s009121,-0.3766,0.4142,0.0,-0.3172,0
app_0111,app_s009122,-0.9631,0.1039,0.0,-0.4363,0
app_0303,app_s009123,25.0623,0.5035,0.0,3.568,1
app_0266,app_s009124,0.4703,0.6333,0.0,0.0175,0
app_0243,app_s009125,1.4155,0.6367,0.0,2.2207,0
app_0062,app_s009126,-0.9832,0.4427,0.0,-0.4731,0
app_0091,app_s009127,-0.8979,0.0337,0.0,-0.4408,0
app_0063,app_s009128,1.5879,0.1306,0.0,-0.4482,0
app_0373,app_s009129,-0.1675,0.3662,0.0,-0.4309,0
app_0400,app_s009130,0.209,0.0123,1.0,-0.1354,0
app_0221,app_s009131,0.6125,0.0196,0.0,-0.0236,0
app_0132,app_s009132,0.5792,0.0454,0.0,-0.4595,0
app_0065,app_s009133,-0.8847,0.004,0.0,0.303,0
app_0046,app_s009134,-0.4509,0.1338,0.0,-0.1827,0
app_0207,app_s009135,0.4651,0.659,0.0,-0.0951,0
app_0065,app_s009136,1.5293,0.7746,0.0,-0.3743,0
app_0208,app_s009137,-1.2572,0.0806,0.0,0.7788,0
app_0170,app_s009138,-0.5414,0.1184,0.0,-0.369,0
app_0140,app_s009139,-1.6322,0.0233,0.0,-0.3547,0
app_0172,app_s009140,0.4467,0.1368,0.0,-0.4386,0
app_0245,app_s009141,0.9,0.5636,0.0,-0.3924,0
app_0434,app_s009142,-1.2578,0.7394,0.0,0.3819,0
app_0141,app_s009143,-0.264,0.2151,0.0,-0.4193,0
app_0161,app_s009144,0.5013,0.0324,0.0,-0.4124,0
app_0412,app_s009145,0.5421,0.0202,0.0,-0.4434,0
app_0010,app_s009146,-0.4965,0.0647,0.0,-0.2792,0
app_0244,app_s009147,-0.0571,0.3807,0.0,-0.2626,0
app_0362,app_s009148,0.7941,0.0688,0.0,-0.415,0
app_0045,app_s009149,-1.032,0.0623,0.0,-0.2385,0
app_0026,app_s009150,-1.9976,0.6936,0.0,-0.4748,0
app_0393,app_s009151,0.0362,0.4189,0.0,-0.4483,0
app_0061,app_s009152,-10.2785,0.187,1.0,5.4431,1
app_0221,app_s009153,-1.6912,0.0145,0.0,-0.4455,0
app_0310,app_s009154,1.24,0.1738,0.0,-0.3773,0
app_0080,app_s009155,-0.896,0.0008,0.0,-0.2339,0
app_0383,app_s009156,1.9268,0.0575,0.0,-0.3566,0
app_0106,app_s009157,0.5026,0.1227,1.0,-0.1487,0
app_0305,app_s009158,-0.8696,0.0604,0.0,-0.3843,0
app_0060,app_s009159,0.8745,0.0248,0.0,-0.389,0
app_0101,app_s009160,0.9112,0.5438,0.0,-0.3241,0
app_0059,app_s009161,14.0165,0.0478,1.0,1.2095,1
app_0031,app_s009162,0.3185,0.746,0.0,0.5954,0
app_0211,app_s009163,0.5631,0.0081,0.0,-0.3999,0
app_0187,app_s009164,-8.6403,0.0758,1.0,2.4152,1
app_0137,app_s009165,0.2729,0.0652,1.0,-0.2646,0
app_0352,app_s009166,-0.5693,0.0562,0.0,-0.431,0
app_0204,app_s009167,-0.0335,0.0008,0.0,-0.3996,0
app_0228,app_s009168,0.643,0.5273,0.0,-0.4524,0
app_0349,app_s009169,-1.4323,0.3562,0.0,-0.4082,0
app_0110,app_s009170,-0.1137,0.0066,0.0,3.5595,0
app_0237,app_s009171,-1.4423,0.5617,0.0,-0.3733,0
app_0434,app_s009172,0.099,0.0359,0.0,0.1454,0
app_0252,app_s009173,1.3364,0.1471,0.0,-0.3289,0
app_0022,app_s009174,2.1034,0.0795,0.0,-0.2516,0
app_0348,app_s009175,-1.547,0.6284,0.0,-0.4533,0
app_0197,app_s009176,1.5674,0.0177,0.0,-0.4477,0
app_0185,app_s009177,0.778,0.0005,0.0,0.1477,0
app_0093,app_s009178,-10.9527,0.7663,1.0,1.9205,1
app_0311,app_s009179,2.0079,0.4766,0.0,0.7621,0
app_0305,app_s009180,1.0867,0.1043,1.0,-0.2809,0
app_0232,app_s009181,-0.1426,0.0325,0.0,-0.0425,0
app_0178,app_s009182,-0.4298,0.7542,0.0,0.0253,0
app_0416,app_s009183,0.6613,0.0214,0.0,2.1723,0
app_0077,app_s009184,-0.0735,0.0457,1.0,4.5616,0
app_0053,app_s009185,11.281,0.1564,1.0,5.1793,1
app_0170,app_s009186,0.3423,0.0396,0.0,-0.2642,0
app_0052,app_s009187,-0.8936,0.0769,0.0,-0.4644,0
app_0426,app_s009188,1.2274,0.197,0.0,-0.3327,0
app_0422,app_s009189,-0.7592,0.0416,0.0,-0.4134,0
app_0125,app_s009190,0.0336,0.082,0.0,0.1671,0
app_0317,app_s009191,-0.4076,0.0228,0.0,-0.2288,0
app_0075,app_s009192,-0.6693,0.1482,1.0,-0.469,0
app_0169,app_s009193,0.1756,0.0161,1.0,-0.453,0
app_0426,app_s009194,-1.0068,0.0338,0.0,-0.2447,0
app_0332,app_s009195,-0.8837,0.0128,0.0,-0.1562,0
app_0049,app_s009196,-1.3023,0.7128,0.0,-0.1572,0
app_0336,app_s009197,1.8669,0.0864,0.0,1.5398,0
app_0001,app_s009198,0.6544,0.0132,0.0,-0.3947,0
app_0268,app_s009199,-1.2046,0.0837,0.0,-0.4036,0
app_0362,app_s009200,-0.6987,0.095,0.0,-0.3964,0
app_0249,app_s009201,-1.2538,0.0681,1.0,-0.31,0
app_0381,app_s009202,1.8726,0.0352,0.0,-0.3882,0
app_0239,app_s009203,-0.7801,0.2527,0.0,-0.1974,0
app_0382,app_s009204,-0.8433,0.0512,0.0,0.0052,0
app_0086,app_s009205,-0.5065,0.3837,0.0,1.981,0
app_0030,app_s009206,-1.4148,0.1075,0.0,0.0389,0
app_0346,app_s009207,0.9577,0.1509,0.0,-0.31,0
app_0040,app_s009208,2.7335,0.0334,0.0,-0.3308,0
app_0192,app_s009209,0.0308,0.0753,0.0,-0.3658,0
app_0445,app_s009210,-0.1469,0.0885,0.0,-0.4634,0
app_0143,app_s009211,2.3297,0.018,0.0,0.6092,0
app_0193,app_s009212,-0.7984,0.0031,0.0,-0.4778,0
app_0313,app_s009213,-1.4305,0.0068,0.0,1.1349,0
app_0007,app_s009214,2.2008,0.0614,0.0,-0.3231,0
app_0009,app_s009215,0.9285,0.1719,0.0,0.2988,0
app_0077,app_s009216,-5.1794,0.051,0.0,6.3109,1
app_0191,app_s009217,-0.3049,0.0381,0.0,-0.2431,0
app_0281,app_s009218,0.6036,0.0443,1.0,1.4316,0
app_0267,app_s009219,1.2811,0.4077,0.0,0.4395,0
app_0050,app_s009220,0.6179,0.0536,0.0,1.3022,0
app_0307,app_s009221,1.4824,0.025,0.0,-0.421,0
app_0151,app_s009222,-0.6352,0.0678,0.0,5.4406,0
app_0167,app_s009223,-0.9766,0.0286,0.0,-0.4119,0
app_0401,app_s009224,-0.8622,0.0842,0.0,-0.0152,0
app_0180,app_s009225,-0.516,0.5489,0.0,-0.1609,0
app_0291,app_s009226,1.4633,0.0408,0.0,-0.3509,0
app_0393,app_s009227,-0.8134,0.0273,0.0,-0.1888,0
app_0114,app_s009228,-0.0811,0.0775,1.0,-0.1823,0
app_0166,app_s009229,0.1004,0.3227,0.0,0.4119,0
app_0329,app_s009230,-2.5875,0.0395,0.0,-0.4418,0
app_0109,app_s009231,1.8634,0.0007,0.0,-0.2668,0
app_0402,app_s009232,-0.9221,0.0338,0.0,-0.3161,0
app_0350,app_s009233,-0.9123,0.0216,0.0,-0.4701,0
app_0085,app_s009234,-0.3943,0.0417,0.0,-0.1706,0
app_0207,app_s009235,0.3918,0.0565,0.0,0.4355,0
app_0060,app_s009236,0.3593,0.5485,0.0,-0.3527,0
app_0044,app_s009237,-0.4866,0.0637,0.0,-0.4579,0
app_0032,app_s009238,-0.1448,0.0104,0.0,-0.3287,0
app_0255,app_s009239,-0.1084,0.0492,0.0,-0.4098,0
app_0076,app_s009240,1.1138,0.0055,0.0,-0.4527,0
app_0304,app_s009241,-0.99,0.2544,0.0,-0.4079,0
app_0077,app_s009242,0.2805,0.0328,0.0,-0.4685,0
app_0303,app_s009243,2.4572,0.2468,0.0,0.7358,0
app_0434,app_s009244,0.1663,0.0129,0.0,0.2666,0
app_0300,app_s009245,0.3082,0.627,1.0,1.1632,0
app_0177,app_s009246,-0.4553,0.0288,0.0,1.3528,0
app_0302,app_s009247,-10.3493,0.0386,1.0,1.9923,1
app_0436,app_s009248,-1.2413,0.0938,0.0,-0.4102,0
app_0106,app_s009249,0.5688,0.0461,0.0,-0.3642,0
app_0423,app_s009250,0.0797,0.1242,0.0,-0.2944,0
app_0204,app_s009251,0.0635,0.0932,0.0,-0.3084,0
app_0431,app_s009252,-1.135,0.0729,1.0,-0.127,0
app_0258,app_s009253,0.5558,0.418,0.0,-0.3014,0
app_0383,app_s009254,0.84,0.3112,0.0,-0.2781,0
app_0175,app_s009255,-1.1917,0.5544,0.0,-0.3789,0
app_0127,app_s009256,0.8078,0.4137,0.0,-0.3919,0
app_0394,app_s009257,-0.9242,0.1935,0.0,-0.4021,0
app_0390,app_s009258,-0.79,0.453,0.0,-0.2357,0
app_0149,app_s009259,-1.2671,0.1501,0.0,-0.0153,0
app_0273,app_s009260,-0.631,0.0523,0.0,-0.243,0
app_0022,app_s009261,-0.7223,0.0645,0.0,0.3247,0
app_0055,app_s009262,0.7593,0.2678,0.0,0.676,0
app_0156,app_s009263,-1.2821,0.0003,0.0,-0.4621,0
app_0307,app_s009264,-1.3126,0.0082,0.0,3.2237,0
app_0116,app_s009265,2.2181,0.0213,0.0,0.0819,0
app_0282,app_s009266,16.6506,0.5837,1.0,1.0094,1
app_0298,app_s009267,0.1398,0.0887,0.0,-0.3805,0
app_0225,app_s009268,0.5443,0.0004,0.0,-0.3605,0
app_0023,app_s009269,-0.9884,0.0762,0.0,0.0456,0
app_0317,app_s009270,-0.2977,0.0733,0.0,-0.4415,0
app_0056,app_s009271,0.6206,0.1487,0.0,1.0426,0
app_0192,app_s009272,1.0526,0.054,0.0,-0.3348,0
app_0399,app_s009273,1.3575,0.0223,0.0,0.2244,0
app_0079,app_s009274,-0.8453,0.1082,0.0,3.4791,0
app_0025,app_s009275,-1.6881,0.0166,0.0,-0.4321,0
app_0141,app_s009276,1.0503,0.3051,0.0,-0.4633,0
app_0365,app_s009277,-0.4861,0.0731,0.0,25.3263,0
app_0004,app_s009278,-0.6553,0.0259,0.0,-0.3934,0
app_0036,app_s009279,-1.348,0.6248,0.0,0.5323,0
app_0189,app_s009280,1.4857,0.0401,0.0,0.6615,0
app_0180,app_s009281,0.6838,0.4143,0.0,-0.3226,0
app_0305,app_s009282,-0.2501,0.0016,0.0,0.7473,0
app_0138,app_s009283,-0.7257,0.3085,0.0,-0.3015,0
app_0252,app_s009284,-1.2897,0.0962,0.0,0.2557,0
app_0247,app_s009285,2.1162,0.0773,0.0,-0.0738,0
app_0354,app_s009286,0.8458,0.7573,1.0,-0.0993,0
app_0273,app_s009287,2.1199,0.0433,0.0,-0.3038,0
app_0201,app_s009288,-0.5979,0.6177,0.0,0.0959,0
app_0370,app_s009289,0.5192,0.0934,1.0,-0.1064,0
app_0175,app_s009290,-0.1212,0.1143,0.0,-0.4598,0
app_0403,app_s009291,1.0011,0.0163,0.0,0.2088,0
app_0081,app_s009292,0.4352,0.2826,0.0,0.0687,0
app_0096,app_s009293,-0.3456,0.1635,0.0,-0.0718,0
app_0180,app_s009294,0.307,0.1412,0.0,2.694,0
app_0150,app_s009295,-2.4871,0.0355,0.0,0.5842,0
app_0404,app_s009296,-2.3727,0.4251,0.0,4.6134,0
app_0189,app_s009297,0.2565,0.0545,0.0,-0.419,0
app_0290,app_s009298,1.0424,0.0427,0.0,-0.3498,0
app_0239,app_s009299,-0.9241,0.4192,0.0,-0.4248,0
app_0438,app_s009300,-0.5187,0.0803,0.0,-0.3849,0
app_0269,app_s009301,-9.1928,0.024,1.0,3.7029,1
app_0062,app_s009302,0.4585,0.0106,0.0,-0.1884,0
app_0110,app_s009303,-1.7484,0.0185,0.0,0.106,0
app_0100,app_s009304,-1.3663,0.151,0.0,0.208,0
app_0157,app_s009305,-1.7118,0.0046,1.0,-0.4754,0
app_0354,app_s009306,0.8801,0.8777,0.0,0.4334,0
app_0096,app_s009307,0.0695,0.0238,0.0,-0.1066,0
app_0442,app_s009308,-1.1104,0.1119,0.0,-0.069,0
app_0376,app_s009309,1.2765,0.6149,0.0,-0.4194,0
app_0188,app_s009310,2.0298,0.0264,0.0,-0.3421,0
app_0280,app_s009311,-0.3545,0.1426,0.0,-0.4423,0
app_0366,app_s009312,-0.6905,0.0604,0.0,-0.3565,0
app_0160,app_s009313,1.2196,0.5653,0.0,-0.2799,0
app_0368,app_s009314,-0.1307,0.0208,0.0,-0.4531,0
app_0401,app_s009315,-0.9088,0.5825,0.0,0.2245,0
app_0264,app_s009316,-0.4249,0.0415,0.0,4.3228,0
app_0024,app_s009317,0.7514,0.672,0.0,-0.2311,0
app_0264,app_s009318,0.3638,0.0602,0.0,-0.459,0
app_0099,app_s009319,1.3959,0.6182,1.0,-0.4699,0
app_0046,app_s009320,-0.6166,0.3805,0.0,1.076,0
app_0035,app_s009321,0.6619,0.1556,0.0,-0.2514,0
app_0439,app_s009322,-1.3231,0.2486,0.0,-0.355,0
app_0018,app_s009323,-0.0057,0.0931,0.0,-0.3411,0
app_0085,app_s009324,-0.5337,0.5081,0.0,0.7562,0
app_0445,app_s009325,-0.3834,0.0196,0.0,-0.0348,0
app_0376,app_s009326,-0.1406,0.0216,0.0,-0.1479,0
app_0350,app_s009327,-9.6293,0.6622,1.0,1.45,1
app_0001,app_s009328,0.1508,0.0663,0.0,-0.2072,0
app_0033,app_s009329,0.8625,0.1633,0.0,0.0319,0
app_0244,app_s009330,-0.5986,0.0046,0.0,0.4264,0
app_0320,app_s009331,-0.7247,0.052,0.0,-0.4433,0
app_0413,app_s009332,0.6839,0.5322,0.0,0.0573,0
app_0051,app_s009333,-0.5846,0.2566,0.0,-0.4482,0
app_0285,app_s009334,0.4803,0.0067,0.0,-0.4283,0
app_0447,app_s009335,0.2023,0.028,0.0,-0.4132,0
app_0084,app_s009336,-1.3263,0.1926,0.0,-0.3604,0
app_0041,app_s009337,0.7829,0.0761,0.0,-0.4273,0
app_0267,app_s009338,-1.935,0.0608,0.0,0.3046,0
app_0103,app_s009339,-1.3499,0.0979,0.0,-0.3968,0
app_0329,app_s009340,-1.4449,0.0498,0.0,-0.4165,0
app_0147,app_s009341,-0.8559,0.1192,0.0,0.0589,0
app_0446,app_s009342,-0.8708,0.051,0.0,1.4705,0
app_0412,app_s009343,-1.181,0.1352,1.0,-0.3603,0
app_0338,app_s009344,0.1128,0.0823,0.0,0.9059,0
app_0410,app_s009345,-2.1917,0.0837,0.0,-0.0407,0
app_0266,app_s009346,0.7575,0.4726,0.0,-0.4588,0
app_0026,app_s009347,1.7277,0.0726,0.0,-0.2351,0
app_0438,app_s009348,-12.6702,0.6277,1.0,2.1446,1
app_0331,app_s009349,-0.4245,0.4993,0.0,0.6318,0
app_0250,app_s009350,0.7854,0.2045,0.0,0.317,0
app_0085,app_s009351,-0.6281,0.0541,0.0,-0.2507,0
app_0205,app_s009352,0.0339,0.0358,0.0,-0.3748,0
app_0075,app_s009353,-0.5134,0.0884,0.0,-0.145,0
app_0045,app_s009354,0.8169,0.1347,0.0,-0.3999,0
app_0353,app_s009355,1.2627,0.0626,0.0,-0.1029,0
app_0358,app_s009356,0.8554,0.0415,0.0,-0.3431,0
app_0443,app_s009357,0.7314,0.6437,0.0,-0.2859,0
app_0301,app_s009358,-0.0835,0.0781,0.0,0.1082,0
app_0056,app_s009359,20.9126,0.458,1.0,2.7964,1
app_0045,app_s009360,-1.5697,0.0115,0.0,-0.0457,0
app_0211,app_s009361,1.5424,0.0705,0.0,-0.3269,0
app_0109,app_s009362,0.174,0.5147,0.0,-0.4577,0
app_0336,app_s009363,-0.5025,0.0121,1.0,-0.4227,0
app_0200,app_s009364,-1.2297,0.0094,0.0,4.4216,0
app_0115,app_s009365,-1.8874,0.0682,0.0,-0.3528,0
app_0009,app_s009366,-0.205,0.0704,0.0,0.0963,0
app_0442,app_s009367,-1.3587,0.1434,0.0,-0.3982,0
app_0294,app_s009368,0.9895,0.8052,0.0,-0.4283,0
app_0367,app_s009369,-1.4457,0.3377,0.0,0.0137,0
app_0351,app_s009370,-1.0454,0.0092,0.0,-0.2354,0
app_0019,app_s009371,-0.0378,0.1629,0.0,0.1168,0
app_0209,app_s009372,-2.1536,0.4448,0.0,-0.0379,0
app_0422,app_s009373,1.4206,0.4351,1.0,-0.4456,0
app_0176,app_s009374,1.8564,0.0301,0.0,0.0806,0
app_0169,app_s009375,-0.5002,0.1496,0.0,-0.4409,0
app_0258,app_s009376,-7.8047,0.138,1.0,2.4583,1
app_0223,app_s009377,1.8593,0.173,0.0,-0.3373,0
app_0322,app_s009378,2.0987,0.3185,0.0,-0.1911,0
app_0369,app_s009379,-0.4244,0.0859,0.0,-0.154,0
app_0167,app_s009380,-0.4447,0.0159,0.0,-0.1524,0
app_0209,app_s009381,-1.1771,0.1284,0.0,-0.0106,0
app_0051,app_s009382,1.5386,0.0162,1.0,-0.274,0
app_0053,app_s009383,-1.0094,0.0211,0.0,-0.2982,0
app_0408,app_s009384,-0.2765,0.7351,0.0,-0.4371,0
app_0275,app_s009385,-0.9396,0.0473,0.0,-0.1266,0
app_0108,app_s009386,-0.4834,0.0135,0.0,-0.2551,0
app_0330,app_s009387,0.5848,0.2629,0.0,-0.1,0
app_0323,app_s009388,-0.0771,0.0154,0.0,-0.1191,0
app_0197,app_s009389,1.756,0.5475,0.0,-0.3755,0
app_0435,app_s009390,1.658,0.0189,0.0,-0.4278,0
app_0366,app_s009391,-4.1396,0.0147,0.0,3.6473,1
app_0296,app_s009392,-0.6027,0.0421,0.0,0.4556,0
app_0117,app_s009393,-0.4948,0.0217,0.0,-0.0952,0
app_0158,app_s009394,0.3445,0.1906,0.0,-0.2452,0
app_0212,app_s009395,1.7285,0.047,1.0,-0.4239,0
app_0280,app_s009396,-0.2164,0.1789,0.0,-0.4248,0
app_0308,app_s009397,-0.8298,0.066,0.0,-0.4528,0
app_0417,app_s009398,0.3732,0.2621,0.0,1.4898,0
app_0407,app_s009399,0.713,0.2761,0.0,-0.3032,0
app_0385,app_s009400,0.321,0.0861,0.0,-0.2769,0
app_0438,app_s009401,-0.9363,0.1647,0.0,-0.2794,0
app_0084,app_s009402,1.9355,0.1114,0.0,-0.2338,0
app_0385,app_s009403,-2.1787,0.2827,0.0,0.0948,0
app_0146,app_s009404,0.5689,0.3565,0.0,-0.4371,0
